start;end;utterance
378.97;379.03;3`
379.03;379.2;t
379.2;379.23;R
379.23;379.31;{
379.31;379.43;S
379.43;379.47;i:
379.47;379.59;p
379.59;379.62;V
379.62;379.65;b
379.65;379.75;l
379.75;379.78;I
379.78;379.84;k
379.84;379.95;s
379.95;380.0;k
380.0;380.09;u:
380.09;380.15;l
380.15;381.3;<p:>
381.3;381.44;<p:>
381.44;383.49;<p:>
383.49;386.57;<p:>
386.57;386.66;w
386.66;386.79;E
386.79;387.0;l
387.0;387.365;<p:>
387.365;387.4;D
387.4;387.49;I
387.49;387.58;s
387.58;387.66;I
387.66;387.8;z
387.8;387.83;V
387.83;388.04;b
388.04;388.22;aU
388.22;388.25;t
388.25;388.36;g
388.36;388.41;I
388.41;388.44;v
388.44;388.47;I
388.47;388.54;N
388.54;388.58;V
388.58;388.75;p
388.75;388.84;I
388.84;388.91;n
388.91;388.96;j
388.96;388.99;V
388.99;389.07;n
389.07;389.17;z
389.17;389.2;V
389.2;389.4;n
389.4;389.46;d
389.46;389.555;<p:>
389.555;389.6;m
389.6;389.66;aI
389.66;389.69;V
389.69;389.83;p
389.83;389.89;I
389.89;389.96;n
389.96;390.03;j
390.03;390.06;V
390.06;390.115;n
390.115;390.15;V
390.15;390.18;b
390.18;390.22;aU
390.22;390.33;t
390.33;390.36;D
390.36;390.39;V
390.39;390.43;k
390.43;390.46;V
390.46;390.49;l
390.49;390.52;V
390.52;390.55;m
390.55;390.58;b
390.58;390.61;V
390.61;390.68;s
390.68;390.77;p
390.77;390.83;V
390.83;390.89;b
390.89;390.92;l
390.92;390.95;I
390.95;390.99;k
390.99;391.12;s
391.12;391.18;k
391.18;391.24;u:
391.24;391.3;l
391.3;391.45;s
391.45;391.52;I
391.52;391.58;s
391.58;391.67;t
391.67;391.7;V
391.7;391.83;m
391.83;391.91;R
391.91;391.95;I
391.95;392.1;l
392.1;392.3;i:
392.3;392.73;<p:>
392.73;392.84;I
392.84;392.91;z
392.91;392.94;V
392.94;392.98;n
392.98;393.01;t
393.01;393.09;g
393.09;393.31;I
393.31;393.36;d
393.36;393.93;<p:>
393.93;394.01;<p:>
394.01;395.1;<p:>
395.1;395.28;<p:>
395.28;395.37;w
395.37;395.42;E
395.42;395.47;l
395.47;395.51;b
395.51;395.58;I
395.58;395.69;k
395.69;395.74;O:
395.74;395.82;z
395.82;395.9;aI
395.9;395.93;v
395.93;396.01;b
396.01;396.07;I
396.07;396.14;n
396.14;396.19;I
396.19;396.26;n
396.26;396.38;p
396.38;396.42;V
396.42;396.48;b
396.48;396.53;l
396.53;396.56;I
396.56;396.59;k
396.59;396.73;s
396.73;396.78;k
396.78;396.88;u:
396.88;396.93;l
396.93;396.99;z
396.99;397.09;O:
397.09;397.13;l
397.13;397.2;m
397.2;397.25;aI
397.25;397.39;l
397.39;397.57;aI
397.57;397.68;f
397.68;397.71;V
397.71;397.74;n
397.74;397.77;d
397.77;397.86;aI
397.86;398.0;S
398.0;398.03;U
398.03;398.1;d
398.1;398.15;b
398.15;398.41;i:
398.41;398.69;<p:>
398.69;398.74;<p:>
398.74;398.82;f
398.82;398.93;3`
398.93;399.01;s
399.01;399.04;t
399.04;399.09;t
399.09;399.13;u:
399.13;399.31;n
399.31;399.4;@U
399.4;399.5;D
399.5;399.53;{
399.53;399.63;t
399.63;399.68;D
399.68;399.74;E
399.74;399.79;R
399.79;399.95;z
399.95;400.09;@
400.09;400.26;<p:>
400.26;401.58;<p:>
401.58;401.66;l
401.66;401.76;Q
401.76;401.79;t
401.79;401.94;V
401.94;402.0;v
402.0;402.11;<p:>
402.11;402.7;<p:>
402.7;402.79;<p:>
402.79;402.85;f
402.85;402.98;eI
402.98;403.05;v
403.05;403.09;3`
403.09;403.12;I
403.12;403.3;t
403.3;403.4;I
403.4;403.51;z
403.51;403.56;V
403.56;403.69;m
403.69;404.72;<p:>
404.72;404.77;i:
404.77;404.8;k
404.8;404.85;eI
404.85;404.88;k
404.88;404.92;eI
404.92;404.95;k
404.95;404.99;eI
404.99;405.02;k
405.02;405.06;eI
405.06;406.29;<p:>
406.29;406.4;s
406.4;406.45;V
406.45;406.62;m
406.62;406.81;<p:>
406.81;406.94;s
406.94;406.97;V
406.97;407.07;m
407.07;407.14;t
407.14;407.24;i:
407.24;407.36;tS
407.36;407.43;3`
407.43;407.515;z
407.515;407.61;w
407.61;407.71;l=
407.71;407.83;<p:>
407.83;407.91;t
407.91;408.05;i:
408.05;408.21;tS
408.21;408.28;<p:>
408.28;408.38;w
408.38;408.41;V
408.41;408.64;n
408.64;408.74;b
408.74;408.77;V
408.77;408.8;t
408.8;408.93;n
408.93;409.03;Q
409.03;409.2;t
409.2;409.23;t
409.23;409.33;i:
409.33;409.47;tS
409.47;409.65;D
409.65;409.68;V
409.68;409.76;V
409.76;409.85;D
409.85;409.93;3`
409.93;410.98;<p:>
410.98;411.15;<p:>
411.15;412.28;<p:>
412.28;412.36;w
412.36;412.39;E
412.39;412.55;l
412.55;412.58;I
412.58;412.62;f
412.62;413.45;<p:>
413.45;413.58;j
413.58;413.73;E
413.73;413.84;<p:>
413.84;413.94;t
413.94;414.02;i:
414.02;414.13;tS
414.13;414.21;<p:>
414.21;414.32;w
414.32;414.35;V
414.35;414.45;n
414.45;414.56;p
414.56;414.69;3`
414.69;414.82;s
414.82;414.85;V
414.85;415.1;n
415.1;415.29;<p:>
415.29;415.38;w
415.38;415.41;V
415.41;415.56;n
415.56;415.61;T
415.61;415.7;I
415.7;415.89;N
415.89;416.22;<p:>
416.22;416.26;V
416.26;416.6;n
416.6;416.63;d
416.63;416.745;<p:>
416.745;416.83;n
416.83;416.91;Q
416.91;417.01;t
417.01;417.07;t
417.07;417.16;i:
417.16;417.27;tS
417.27;417.38;D
417.38;417.41;V
417.41;417.44;V
417.44;417.49;D
417.49;417.53;3`
417.53;417.68;p
417.68;417.76;3`
417.76;417.87;s
417.87;417.9;V
417.9;417.95;n
417.95;417.98;D
417.98;418.04;{
418.04;418.07;t
418.07;419.47;<p:>
419.47;419.58;k
419.58;419.64;aI
419.64;419.8;n
419.8;419.83;V
419.83;419.86;v
419.86;419.98;<p:>
419.98;421.74;<p:>
421.74;421.77;l
421.77;421.8;E
421.8;421.83;t
421.83;421.9;m
421.9;422.0;i:
422.0;422.21;s
422.21;422.37;i:
422.37;422.43;h
422.43;422.48;i:
422.48;422.66;6.0
422.66;424.05;<p:>
424.05;424.15;<p:>
424.15;424.29;g
424.29;424.36;I
424.36;424.39;v
424.39;424.42;I
424.42;424.52;n
424.52;424.57;I
424.57;424.62;g
424.62;424.74;z
424.74;424.89;{
424.89;424.94;m
424.94;425.0;p
425.0;425.03;V
425.03;425.09;l
425.09;425.18;D
425.18;425.22;E
425.22;425.26;R
425.26;425.37;z
425.37;425.58;I
425.58;426.59;<p:>
426.59;426.69;<p:>
426.69;426.72;D
426.72;426.75;E
426.75;426.78;R
426.78;426.84;z
426.84;426.89;V
426.89;427.07;s
427.07;427.14;k
427.14;427.32;u:
427.32;427.37;l
427.37;427.4;D
427.4;427.43;{
427.43;427.53;t
427.53;427.56;D
427.56;427.64;eI
427.64;427.81;S
427.81;427.89;@U
427.89;427.95;d
427.95;427.98;Q
427.98;428.14;n
428.14;428.23;t
428.23;428.29;w
428.29;428.32;E
428.32;428.35;n
428.35;428.42;i:
428.42;428.58;t
428.58;428.69;w
428.69;428.72;E
428.72;428.75;n
428.75;428.78;t
428.78;428.86;i:
428.86;428.96;<p:>
428.96;429.23;<p:>
429.23;429.85;<p:>
429.85;429.96;s
429.96;429.99;V
429.99;430.06;m
430.06;430.13;w
430.13;430.16;E
430.16;430.22;R
430.22;430.37;aU
430.37;430.4;t
430.4;430.53;w
430.53;430.69;E
430.69;430.81;s
430.81;430.91;t
430.91;431.34;<p:>
431.34;431.48;<p:>
431.48;431.53;aI
431.53;431.66;b
431.66;431.69;I
431.69;431.76;l
431.76;431.87;i:
431.87;431.91;v
431.91;431.99;I
431.99;432.05;t
432.05;432.14;s
432.14;432.21;n
432.21;432.24;V
432.24;432.33;v
432.33;432.36;Q
432.36;432.39;d
432.39;432.52;V
432.52;432.725;6.0
432.725;432.85;s
432.85;432.88;V
432.88;433.03;m
433.03;433.1;w
433.1;433.13;E
433.13;433.16;R
433.16;433.27;<p:>
433.27;433.33;<p:>
433.33;434.26;<p:>
434.26;434.3;V
434.3;434.33;n
434.33;434.36;D
434.36;434.45;eI
434.45;434.63;s
434.63;434.81;E
434.81;434.89;d
434.89;434.92;D
434.92;435.11;I
435.11;435.14;t
435.14;435.98;<p:>
435.98;436.01;D
436.01;436.15;i:
436.15;436.28;z
436.28;436.54;I
436.54;437.56;<p:>
437.56;437.64;t
437.64;437.76;i:
437.76;437.9;tS
437.9;437.99;3`
437.99;438.07;z
438.07;438.14;h
438.14;438.27;{
438.27;438.41;v
438.41;438.59;<p:>
438.59;438.63;D
438.63;438.66;V
438.66;438.8;h
438.8;438.98;aI
438.98;439.02;V
439.02;439.1;s
439.1;439.17;t
439.17;439.27;R
439.27;439.41;eI
439.41;439.44;t
439.44;439.47;I
439.47;439.63;N
439.63;440.16;<p:>
440.16;440.21;V
440.21;440.27;m
440.27;440.3;V
440.3;440.49;N
440.49;441.075;<p:>
441.075;441.2;m
441.2;441.23;E
441.23;441.27;n
441.27;441.42;i:
441.42;441.45;V
441.45;441.49;D
441.49;441.55;3`
441.55;441.72;t
441.72;441.82;i:
441.82;441.97;tS
441.97;442.04;3`
442.04;442.27;z
442.27;442.35;<p:>
442.35;442.38;I
442.38;442.44;n
442.44;442.47;D
442.47;442.5;V
442.5;442.62;n
442.62;442.74;eI
442.74;442.88;S
442.88;442.91;V
442.91;442.95;n
442.95;442.99;b
442.99;443.02;I
443.02;443.19;k
443.19;443.24;O:
443.24;443.36;z
443.36;443.39;V
443.39;443.45;v
443.45;443.53;D
443.53;443.62;E
443.62;443.71;R
443.71;443.805;<p:>
443.805;443.94;{
443.94;443.99;k
443.99;444.12;tS
444.12;444.15;V
444.15;444.21;w
444.21;444.24;V
444.24;444.32;l
444.32;444.95;<p:>
444.95;445.1;s
445.1;445.19;I
445.19;445.22;t
445.22;445.26;I
445.26;445.3;N
445.3;445.36;d
445.36;445.57;aU
445.57;445.6;n
445.6;445.63;V
445.63;445.75;n
445.75;445.78;d
445.78;445.91;h
445.91;445.99;{
445.99;446.1;n
446.1;446.13;d
446.13;446.2;z
446.2;446.23;Q
446.23;446.64;n
446.64;446.95;<p:>
446.95;447.01;k
447.01;447.04;R
447.04;447.07;I
447.07;447.21;t
447.21;447.32;i:
447.32;447.4;k
447.4;447.43;I
447.43;447.56;N
447.56;447.63;D
447.63;447.71;i:
447.71;447.81;z
447.81;447.92;tS
447.92;447.97;I
447.97;448.04;l
448.04;448.1;d
448.1;448.13;R
448.13;448.16;V
448.16;448.21;n
448.21;449.1;<p:>
449.1;449.33;<p:>
449.33;449.38;<p:>
449.38;449.43;l
449.43;449.54;aI
449.54;449.59;k
449.59;449.72;<p:>
449.72;449.97;6.0
449.97;450.05;<p:>
450.05;450.45;<p:>
450.45;452.005;<p:>
452.005;452.08;E
452.08;452.13;k
452.13;452.24;s
452.24;452.31;g
452.31;452.36;3`
452.36;452.4;l
452.4;452.57;f
452.57;452.6;R
452.6;452.63;E
452.63;452.79;n
452.79;452.82;d
452.82;452.85;V
452.85;452.88;v
452.88;452.96;m
452.96;453.0;aI
453.0;453.14;n
453.14;454.29;<p:>
454.29;454.49;S
454.49;454.62;i:
454.62;454.72;w
454.72;454.75;Q
454.75;455.11;z
455.11;455.5;<p:>
455.5;455.62;p
455.62;455.67;R
455.67;455.7;I
455.7;455.73;t
455.73;455.81;i:
455.81;455.89;m
455.89;456.03;V
456.03;456.4;tS
456.4;457.07;<p:>
457.07;457.14;aI
457.14;457.24;w
457.24;457.28;U
457.28;457.32;d
457.32;457.35;V
457.35;457.41;n
457.41;457.6;<p:>
457.6;457.69;p
457.69;457.74;U
457.74;457.77;t
457.77;457.86;6.0
457.86;457.98;b
457.98;458.07;O:
458.07;458.1;R
458.1;458.13;d
458.13;458.17;3`
458.17;458.28;l
458.28;458.37;aI
458.37;458.46;n
458.46;458.54;I
458.54;458.75;l
458.75;458.82;I
458.82;458.85;t
458.85;459.03;3`
459.03;459.06;V
459.06;459.1;t
459.1;459.28;<p:>
459.28;459.34;b
459.34;459.5;I
459.5;459.77;<p:>
459.77;459.97;S
459.97;460.09;i:
460.09;460.22;d
460.22;460.31;I
460.31;460.34;d
460.34;460.37;V
460.37;460.46;n
460.46;460.51;n
460.51;460.55;@U
460.55;460.62;h
460.62;460.71;aU
460.71;460.94;4.0
460.94;461.175;i:
461.175;461.21;R
461.21;461.24;E
461.24;461.27;d
461.27;461.36;6.0
461.36;461.51;R
461.51;461.72;aI
461.72;461.762063;t
