start;end;utterance
0.563441;0.685375;t
0.685375;0.858316;uh
0.858316;0.986977;VOCNOISE
0.986977;1.321653;SIL
1.321653;1.362082;ah
1.362082;1.455375;l
1.455375;1.595375;aa
1.595375;1.625375;dx
1.625375;1.747486;ah
1.747486;1.803134;v
1.803134;1.945375;em
1.945375;2.802812;SIL
2.802812;2.864552;ow
2.864552;2.942812;w
2.942812;2.972812;ehn
2.972812;3.010884;tq
3.010884;3.342812;SIL
3.342812;3.412812;m
3.412812;3.459155;ih
3.459155;3.506558;dx
3.506558;3.539978;ah
3.539978;3.582812;l
3.582812;3.720904;s
3.720904;3.785826;k
3.785826;3.909465;uw
3.909465;4.018716;ah
4.018716;4.112812;w
4.112812;4.158865;eh
4.158865;4.192812;n
4.192812;4.270160;t
4.270160;4.482444;ah
4.482444;5.887016;SIL
5.887016;6.127750;k
6.127750;6.207750;l
6.207750;6.342501;ehn
6.342501;6.355897;tq
6.355897;6.684629;en
6.684629;6.736155;eh
6.736155;6.806229;SIL
6.806229;6.980381;eh
6.980381;7.030876;n
7.030876;7.147750;ih
7.147750;7.207750;n
7.207750;7.237750;d
7.237750;7.309113;iy
7.309113;7.347750;ih
7.347750;7.407750;n
7.407750;7.567750;ow
7.567750;7.684218;l
7.684218;7.847552;ah
7.847552;7.957750;SIL
7.957750;8.077750;hh
8.077750;8.160307;ay
8.160307;8.276755;s
8.276755;8.363317;k
8.363317;8.448849;uw
8.448849;8.548700;ah
8.548700;8.637750;w
8.637750;8.675561;eh
8.675561;8.702354;n
8.702354;8.802313;t
8.802313;8.837750;ih
8.837750;8.927750;b
8.927750;8.985740;r
8.985740;9.020694;uh
9.020694;9.083561;k
9.083561;9.132835;hh
9.132835;9.247750;ey
9.247750;9.297983;v
9.297983;9.497750;en
9.497750;9.794688;SIL
9.794688;9.847244;eh
9.847244;9.929679;n
9.929679;0.067750;f
0.067750;0.132689;ao
0.132689;0.203794;r
0.203794;0.229557;dx
0.229557;0.307750;hh
0.307750;0.587750;ey
0.587750;0.737750;z
0.737750;1.974187;SIL
1.974187;2.173085;ae
2.173085;2.371973;n
2.371973;3.901000;SIL
3.901000;4.051000;w
4.051000;4.144437;eh
4.144437;4.261000;l
4.261000;4.306227;dh
4.306227;4.378362;eh
4.378362;4.516450;r
4.516450;4.583433;d
4.583433;5.015060;IVER
5.015060;5.550313;SIL
5.550313;5.670313;y
5.670313;5.832404;ae
5.832404;5.977705;w
5.977705;6.036444;ah
6.036444;6.114757;n
6.114757;6.210313;z
6.210313;6.274486;eh
6.274486;6.322920;SIL
6.322920;6.425971;ao
6.425971;6.459978;l
6.459978;6.599096;t
6.599096;6.722757;er
6.722757;6.756764;n
6.756764;6.784587;d
6.784587;6.835082;ih
6.835082;6.876303;v
6.876303;7.000994;s
7.000994;7.080313;k
7.080313;7.229762;ow
7.229762;7.297775;l
7.297775;7.350043;ah
7.350043;7.440520;n
7.440520;7.550313;iy
7.550313;7.625565;eh
7.625565;7.660313;dh
7.660313;7.710944;uh
7.710944;7.799632;w
7.799632;7.838792;ah
7.838792;7.910313;n
7.910313;8.010313;z
8.010313;8.072717;jh
8.072717;8.145883;eh
8.145883;8.283967;s
8.283967;8.490313;ah
8.490313;8.680313;SIL
8.680313;8.725024;r
8.725024;8.806434;eh
8.806434;8.850746;g
8.850746;8.880313;y
8.880313;8.910313;ih
8.910313;8.986773;l
8.986773;9.044482;er
9.044482;9.199058;ch
9.199058;9.220313;r
9.220313;9.319622;ae
9.319622;9.430313;sh
9.430313;9.493777;iy
9.493777;9.590313;p
9.590313;9.660720;ah
9.660720;9.693696;b
9.693696;9.740313;l
9.740313;9.772015;uh
9.772015;9.840313;k
9.840313;9.940313;s
9.940313;0.000313;k
0.000313;0.130313;uw
0.130313;0.177004;l
0.177004;1.696375;LAUGH
1.696375;5.715945;IVER
5.715945;6.577250;SIL
6.577250;6.657250;w
6.657250;6.765006;ah
6.765006;7.037060;l
7.037060;7.367250;SIL
7.367250;7.407250;dh
7.407250;7.477250;ih
7.477250;7.577250;s
7.577250;7.663566;uh
7.663566;7.772308;z
7.772308;7.845265;ah
7.845265;8.032166;b
8.032166;8.247250;aw
8.247250;8.367250;g
8.367250;8.417250;ih
8.417250;8.490071;v
8.490071;8.530260;en
8.530260;8.583360;ah
8.583360;8.744350;p
8.744350;8.845591;ih
8.845591;8.917250;n
8.917250;8.961008;y
8.961008;8.997250;eh
8.997250;9.067250;n
9.067250;9.167250;z
9.167250;9.417523;en
9.417523;9.557250;SIL
9.557250;9.597862;m
9.597862;9.658657;ay
9.658657;9.695755;eh
9.695755;9.827250;p
9.827250;9.897250;ih
9.897250;9.970901;n
9.970901;0.010060;y
0.010060;0.057250;eh
0.057250;0.087250;m
0.087250;0.128569;b
0.128569;0.222345;aa
0.222345;0.307250;t
0.307250;0.457301;k
0.457301;0.477250;l
0.477250;0.511917;ah
0.511917;0.567246;m
0.567246;0.617369;uh
0.617369;0.677250;s
0.677250;0.788090;p
0.788090;0.839836;ah
0.839836;0.886136;b
0.886136;0.917250;l
0.917250;0.944755;uh
0.944755;0.983835;k
0.983835;1.100333;s
1.100333;1.176591;k
1.176591;1.299221;uh
1.299221;1.439370;s
1.439370;1.527035;ah
1.527035;1.597250;s
1.597250;1.657250;t
1.657250;1.708413;ah
1.708413;1.840093;m
1.840093;1.917250;r
1.917250;1.975230;ih
1.975230;2.087555;l
2.087555;2.337250;iy
2.337250;2.697250;SIL
2.697250;2.837250;ih
2.837250;2.917250;z
2.917250;3.028403;en
3.028403;3.097448;g
3.097448;3.307250;uh
3.307250;3.387250;d
3.387250;3.527250;SIL
3.527250;4.452554;IVER
4.452554;5.283375;SIL
5.283375;5.363375;w
5.363375;5.460391;ah
5.460391;5.501612;b
5.501612;5.545924;iy
5.545924;5.683375;k
5.683375;5.752025;eh
5.752025;5.815912;z
5.815912;5.914841;ay
5.914841;5.947817;v
5.947817;6.003375;b
6.003375;6.087966;ih
6.087966;6.109607;n
6.109607;6.195139;ih
6.195139;6.253878;m
6.253878;6.383375;p
6.383375;6.423375;ah
6.423375;6.478528;b
6.478528;6.510938;l
6.510938;6.568708;uh
6.568708;6.603375;k
6.603375;6.720698;s
6.720698;6.793375;k
6.793375;6.883375;uw
6.883375;6.926794;l
6.926794;6.995838;z
6.995838;7.036028;l
7.036028;7.093375;ao
7.093375;7.133375;w
7.133375;7.183375;m
7.183375;7.280259;aa
7.280259;7.378157;l
7.378157;7.573375;ay
7.573375;7.684218;f
7.684218;7.707919;eh
7.707919;7.751201;n
7.751201;7.863375;ay
7.863375;7.983375;sh
7.983375;8.055196;ih
8.055196;8.093375;d
8.093375;8.143375;b
8.143375;8.443375;iy
8.443375;8.651855;SIL
8.651855;8.813375;f
8.813375;8.913604;er
8.913604;9.023375;s
9.023375;9.076424;t
9.076424;9.125889;ih
9.125889;9.218634;n
9.218634;9.415461;ow
9.415461;9.461213;dh
9.461213;9.547442;uh
9.547442;9.595800;t
9.595800;9.655570;dh
9.655570;9.723375;eh
9.723375;9.786440;r
9.786440;9.943375;z
9.943375;0.163375;ah
0.163375;0.707842;VOCNOISE
0.707842;1.589437;SIL
1.589437;1.645471;l
1.645471;1.759437;aa
1.759437;1.789437;dx
1.789437;1.968015;ah
1.968015;1.997899;v
1.997899;2.081370;b
2.081370;2.644028;SIL
2.644028;2.849437;f
2.849437;2.986151;ey
2.986151;3.055195;v
3.055195;3.121148;er
3.121148;3.289437;t
3.289437;3.410326;ih
3.410326;3.499437;z
3.499437;3.587968;ah
3.587968;3.698232;m
3.698232;4.699881;SIL
4.699881;4.864762;n
4.864762;5.130628;ow
5.130628;6.267272;SIL
6.267272;6.404330;s
6.404330;6.472343;ah
6.472343;6.673292;m
6.673292;6.820655;SIL
6.820655;6.943285;s
6.943285;6.986659;ah
6.986659;7.046127;m
7.046127;7.147321;t
7.147321;7.238006;iy
7.238006;7.352875;ch
7.352875;7.423497;er
7.423497;7.532731;z
7.532731;7.565707;b
7.565707;7.723375;uh
7.723375;7.772875;SIL
7.772875;7.914019;t
7.914019;8.053138;iy
8.053138;8.234502;ch
8.234502;8.274692;SIL
8.274692;8.402875;w
8.402875;8.572509;ah
8.572509;8.661132;n
8.661132;8.732875;b
8.732875;8.826014;eh
8.826014;8.868264;d
8.868264;8.912875;n
8.912875;9.046542;aa
9.046542;9.090850;t
9.090850;9.244396;t
9.244396;9.326837;iy
9.326837;9.508206;ch
9.508206;9.551487;dh
9.551487;9.652875;iy
9.652875;9.752875;ah
9.752875;9.832875;dh
9.832875;9.935867;er
9.935867;0.092875;SIL
0.092875;1.618068;IVER
1.618068;2.294687;SIL
2.294687;2.358575;w
2.358575;2.522426;ah
2.522426;2.593531;ah
2.593531;2.795510;f
2.795510;3.456060;IVER
3.456060;3.564264;y
3.564264;3.740750;eh
3.740750;3.948643;t
3.948643;4.021809;iy
4.021809;4.188751;ch
4.188751;4.290750;w
4.290750;4.359811;ah
4.359811;4.427825;n
4.427825;4.560750;p
4.560750;4.677208;er
4.677208;4.816034;s
4.816034;4.844150;ah
4.844150;5.107960;n
5.107960;5.290750;SIL
5.290750;5.360750;w
5.360750;5.421229;ah
5.421229;5.516036;n
5.516036;5.618056;th
5.618056;5.801486;ih
5.801486;5.923086;ng
5.923086;6.221934;SIL
6.221934;6.390933;ae
6.390933;6.612492;n
6.612492;6.733062;SIL
6.733062;6.809319;n
6.809319;6.917523;aa
6.917523;6.929889;tq
6.929889;7.083434;t
7.083434;7.146295;iy
7.146295;7.297776;ch
7.297776;7.393613;iy
7.393613;7.440750;eh
7.440750;7.490750;dh
7.490750;7.542006;er
7.542006;7.672881;p
7.672881;7.750750;er
7.750750;7.850750;s
7.850750;7.946996;en
7.946996;8.090750;ae
8.090750;8.120750;t
8.120750;9.418550;SIL
9.418550;9.577248;k
9.577248;9.692665;ae
9.692665;9.721470;nx
9.721470;9.873004;ah
9.873004;0.341117;VOCNOISE
0.341117;1.658592;SIL
1.658592;1.800043;l
1.800043;1.837141;eh
1.837141;1.916180;m
1.916180;2.002625;iy
2.002625;2.202625;s
2.202625;2.365792;iy
2.365792;2.481209;hh
2.481209;2.579107;ih
2.579107;2.672625;r
2.672625;4.164017;SIL
4.164017;4.265007;g
4.265007;4.362625;ih
4.362625;4.406187;v
4.406187;4.430730;uh
4.430730;4.504085;n
4.504085;4.572625;iy
4.572625;4.622625;g
4.622625;4.732625;z
4.732625;4.900826;ae
4.900826;4.915253;m
4.915253;4.999754;p
4.999754;5.082625;el
5.082625;5.134751;dh
5.134751;5.198642;eh
5.198642;5.262625;r
5.262625;5.359401;z
5.359401;5.582145;ah
5.582145;5.633542;VOCNOISE
5.633542;6.731001;SIL
6.731001;6.758825;er
6.758825;6.822625;z
6.822625;6.896913;ah
6.896913;7.054576;s
7.054576;7.132625;k
7.132625;7.273044;uw
7.273044;7.318386;l
7.318386;7.359606;dh
7.359606;7.386399;l
7.386399;7.444108;eh
7.444108;7.495633;t
7.495633;7.558494;dh
7.558494;7.631660;ey
7.631660;7.802625;sh
7.802625;7.912989;ow
7.912989;7.944935;dx
7.944935;8.046951;ao
8.046951;8.089202;n
8.089202;8.239656;t
8.239656;8.282625;w
8.282625;8.320036;ah
8.320036;8.342625;nx
8.342625;8.414842;iy
8.414842;8.596212;t
8.596212;8.672469;w
8.672469;8.745635;ah
8.745635;8.780673;nx
8.780673;8.860022;iy
8.860022;9.151749;SIL
9.151749;9.497839;VOCNOISE
9.497839;9.823541;SIL
9.823541;9.957507;s
9.957507;9.987392;ah
9.987392;0.077041;m
0.077041;0.132625;w
0.132625;0.177000;eh
0.177000;0.222343;r
0.222343;0.376919;aw
0.376919;0.388254;tq
0.388254;0.516037;w
0.516037;0.682625;eh
0.682625;0.842625;s
0.842625;0.941637;t
0.941637;1.332625;SIL
1.332625;1.535205;aa
1.535205;1.662625;b
1.662625;1.695964;uh
1.695964;1.765008;l
1.765008;1.860845;iy
1.860845;1.916493;v
1.916493;1.994811;ih
1.994811;2.053550;t
2.053550;2.142625;s
2.142625;2.189573;n
2.189573;2.252625;ah
2.252625;2.312625;v
2.312625;2.502625;ae
2.502625;2.532625;dx
2.532625;2.629599;eh
2.629599;2.692625;er
2.692625;2.842625;s
2.842625;2.964514;ah
2.964514;3.052625;m
3.052625;3.112625;w
3.112625;3.169585;eh
3.169585;3.213892;r
3.213892;3.815164;VOCNOISE
3.815164;4.266500;SIL
4.266500;4.354658;en
4.354658;4.446500;ey
4.446500;4.626500;s
4.626500;4.821478;eh
4.821478;4.873004;d
4.873004;4.916500;dh
4.916500;5.102807;eh
5.102807;5.117234;tq
5.117234;6.000375;SIL
6.000375;6.136500;iy
6.136500;6.278612;z
6.278612;6.534172;ah
6.534172;7.499754;SIL
7.499754;7.659482;t
7.659482;7.755319;iy
7.755319;7.886500;ch
7.886500;7.976500;er
7.976500;8.086500;z
8.086500;8.147943;hh
8.147943;8.276500;ae
8.276500;8.537475;v
8.537475;8.616500;dh
8.616500;8.679679;ah
8.679679;8.824981;hh
8.824981;8.955855;ay
8.955855;9.016500;eh
9.016500;9.159896;s
9.159896;9.254702;r
9.254702;9.397943;ey
9.397943;9.436500;d
9.436500;9.522634;ih
9.522634;9.644234;ng
9.644234;0.148148;SIL
0.148148;0.187307;m
0.187307;0.352188;ah
0.352188;0.491313;ng
0.491313;1.071313;SIL
1.071313;1.177620;m
1.177620;1.247694;eh
1.247694;1.276549;nx
1.276549;1.394026;iy
1.394026;1.451313;eh
1.451313;1.486330;dh
1.486330;1.582754;ih
1.582754;1.736155;t
1.736155;1.835084;iy
1.835084;1.955648;ch
1.955648;2.051313;er
2.051313;2.279227;z
2.279227;2.350332;SIL
2.350332;2.397736;eh
2.397736;2.453753;n
2.453753;2.516244;ah
2.516244;2.601776;n
2.601776;2.745017;ey
2.745017;2.871313;sh
2.871313;2.908867;eh
2.908867;2.941313;n
2.941313;2.995426;b
2.995426;3.041313;ih
3.041313;3.191313;k
3.191313;3.271793;ah
3.271793;3.356323;z
3.356323;3.413668;uh
3.413668;3.473136;dh
3.473136;3.576632;eh
3.576632;3.706476;r
3.706476;3.806435;SIL
3.806435;3.941313;ae
3.941313;3.990896;k
3.990896;4.111313;sh
4.111313;4.195962;uw
4.195962;4.273250;ow
4.273250;4.330958;l
4.330958;4.915563;SIL
4.915563;5.094334;s
5.094334;5.195563;ih
5.195563;5.213873;tq
5.213873;5.313726;en
5.313726;5.355563;d
5.355563;5.615665;aw
5.615665;5.675563;n
5.675563;5.722833;en
5.722833;5.907293;hh
5.907293;6.046412;ae
6.046412;6.119578;n
6.119578;6.195563;z
6.195563;6.369991;ow
6.369991;6.479892;ah
6.479892;6.648528;n
6.648528;6.848142;SIL
6.848142;7.018176;k
7.018176;7.035563;r
7.035563;7.071763;ih
7.071763;7.219125;t
7.219125;7.322176;iy
7.322176;7.405563;k
7.405563;7.472630;iy
7.472630;7.535491;ng
7.535491;7.588047;n
7.588047;7.672549;iy
7.672549;7.815563;z
7.815563;7.915563;ch
7.915563;7.985563;ih
7.985563;8.055563;l
8.055563;8.095563;d
8.095563;8.125563;r
8.125563;8.216651;eh
8.216651;8.265563;n
8.265563;8.749829;VOCNOISE
8.749829;9.345563;SIL
9.345563;9.425563;l
9.425563;9.555563;ay
9.555563;9.715004;k
9.715004;9.969535;ah
9.969535;0.714912;VOCNOISE
0.714912;2.011750;SIL
2.011750;2.091750;eh
2.091750;2.137718;k
2.137718;2.223245;s
2.223245;2.301750;g
2.301750;2.371750;er
2.371750;2.411750;l
2.411750;2.561750;f
2.561750;2.591750;r
2.591750;2.642661;eh
2.642661;2.678729;nx
2.678729;2.715827;ah
2.715827;2.810634;m
2.810634;3.049712;ay
3.049712;3.131750;n
3.131750;4.291750;SIL
4.291750;4.481077;sh
4.481077;4.601750;iy
4.601750;4.686148;w
4.686148;4.826297;uw
4.826297;5.201750;z
5.201750;5.436352;SIL
5.436352;5.621844;p
5.621844;5.671750;r
5.671750;5.701750;ih
5.701750;5.731750;dx
5.731750;5.811750;iy
5.811750;5.876379;m
5.876379;6.046413;ah
6.046413;6.395755;ch
6.395755;7.083000;SIL
7.083000;7.153174;aa
7.153174;7.243000;w
7.243000;7.288170;uh
7.288170;7.313000;d
7.313000;7.431411;en
7.431411;7.545791;SIL
7.545791;7.693000;p
7.693000;7.733000;uh
7.733000;7.769412;dx
7.769412;7.863000;er
7.863000;7.971391;b
7.971391;8.054862;ao
8.054862;8.077533;r
8.077533;8.103296;dx
8.103296;8.184706;er
8.184706;8.280543;l
8.280543;8.392869;ay
8.392869;8.437177;n
8.437177;8.554654;ih
8.554654;8.743000;l
8.743000;8.823000;ih
8.823000;8.863000;dx
8.863000;8.986437;er
8.986437;9.058573;ih
9.058573;9.094640;tq
9.094640;9.279101;SIL
9.279101;9.343000;b
9.343000;9.463592;uh
9.463592;9.505813;tq
9.505813;9.763000;SIL
9.763000;9.963000;sh
9.963000;0.083000;iy
0.083000;0.209645;d
0.209645;0.303000;ih
0.303000;0.327123;d
0.327123;0.389984;en
0.389984;0.440479;n
0.440479;0.543000;ah
0.543000;0.623000;hh
0.623000;0.723000;aa
0.723000;0.746535;dx
0.746535;0.822487;ah
0.822487;0.973000;r
0.973000;1.163000;iy
1.163000;1.196867;d
1.196867;1.311253;ao
1.311253;1.391633;r
1.391633;1.500866;r
1.500866;1.746123;ay
1.746123;1.756896;{E_TRANS}
