start;end;utterance
1.480000;1.539000;ey
1.539000;1.670000;w
1.670000;1.784000;er
1.784000;1.854000;ih
1.854000;1.914000;n
1.914000;1.984000;ey
1.984000;2.149000;hh
2.149000;2.185000;ae
2.185000;2.241000;v
2.241000;2.307000;ih
2.307000;2.381000;n
2.381000;2.522000;en
2.522000;2.581000;eh
2.581000;2.612000;v
2.612000;2.664000;r
2.664000;2.734000;ih
2.734000;2.831950;b
2.831950;2.857000;ah
2.857000;2.935000;dx
2.935000;3.035000;iy
3.035000;3.160000;sh
3.160000;3.315000;ch
3.315000;3.375000;ey
3.375000;3.445000;n
3.445000;3.529000;jh
3.529000;3.603000;ih
3.603000;3.671000;ng
3.671000;3.693000;eh
3.693000;4.006098;n
4.006098;4.074000;VOCNOISE
4.074000;4.134000;SIL
4.134000;4.202000;eh
4.202000;4.274000;s
4.274000;4.364000;p
4.364000;4.474000;eh
4.474000;4.511000;sh
4.511000;4.604000;l
4.604000;4.684000;iy
4.684000;4.744000;dh
4.744000;4.786000;iy
4.786000;4.914000;y
4.914000;4.964000;ah
4.964000;5.014000;ng
5.014000;5.088000;g
5.088000;5.224000;er
5.224000;5.404000;p
5.404000;5.448000;iy
5.448000;5.584000;p
5.584000;6.158993;el
6.158993;6.434000;VOCNOISE
6.434000;6.514000;eh
6.514000;6.584000;n
6.584000;6.830000;d
6.830000;7.859405;ah
7.859405;7.997534;SIL
7.997534;8.182000;VOCNOISE
8.182000;8.290000;w
8.290000;8.357000;iy
8.357000;8.465000;w
8.465000;8.542000;er
8.542000;8.620000;tq
8.620000;8.737000;r
8.737000;8.772000;eh
8.772000;8.871000;dx
8.871000;8.945000;iy
8.945000;8.990000;en
8.990000;9.066000;w
9.066000;9.105000;iy
9.105000;9.213000;d
9.213000;9.290000;ih
9.290000;9.391000;n
9.391000;9.564000;ch
9.564000;9.616000;ey
9.616000;9.680000;n
9.680000;9.755000;jh
9.755000;9.930000;f
9.930000;0.040000;ae
0.040000;0.090529;s
0.090529;0.160617;t
0.160617;0.220085;ih
0.220085;0.390000;n
0.390000;0.470000;ah
0.470000;0.550000;f
0.550000;0.610000;w
0.610000;0.640000;iy
0.640000;0.750000;d
0.750000;0.863758;ih
0.863758;0.934696;iy
0.934696;1.011000;hh
1.011000;1.089000;ih
1.089000;1.180000;t
1.180000;1.270000;r
1.270000;1.300000;eh
1.300000;1.369000;d
1.369000;1.510000;iy
1.510000;1.581000;f
1.581000;1.635211;er
1.635211;1.713000;dh
1.713000;1.870000;ah
1.870000;2.120000;ch
2.120000;2.210000;ey
2.210000;2.319000;n
2.319000;2.380000;jh
2.380000;2.438431;dh
2.438431;2.480000;ah
2.480000;2.534000;tq
2.534000;2.620000;w
2.620000;2.694000;ah
2.694000;2.800000;z
2.800000;2.913000;k
2.913000;2.985000;ah
2.985000;3.106000;m
3.106000;3.152000;ih
3.152000;6.109000;ng
6.109000;6.249000;IVER
6.249000;6.304000;k
6.304000;6.418000;el
6.418000;6.475000;ah
6.475000;6.503000;m
6.503000;6.618493;b
6.618493;6.864000;ah
6.864000;6.977000;s
6.977000;7.078000;SIL
7.078000;7.106000;ih
7.106000;7.230000;t
7.230000;7.342000;s
7.342000;7.439000;iy
7.439000;7.558000;m
7.558000;7.626000;z
7.626000;7.682000;d
7.682000;7.762000;uh
7.762000;7.975000;b
7.975000;8.888000;iy
8.888000;9.018000;LAUGH
9.018000;9.108000;ay
9.108000;9.243000;m
9.243000;9.243000;n
9.243000;9.350830;iy
9.350830;9.380232;ih
9.380232;9.521000;tq
9.521000;9.607000;s
9.607000;9.730979;ah
9.730979;9.788000;s
9.788000;9.940000;l
9.940000;0.040000;ay
0.040000;0.152000;k
0.152000;0.189000;b
0.189000;0.524000;l
0.524000;1.368000;ah
1.368000;6.364000;LAUGH
6.364000;6.584000;IVER
6.584000;6.808000;ay
6.808000;6.934000;ae
6.934000;6.960000;tq
6.960000;7.063000;th
7.063000;7.134000;ih
7.134000;7.242000;s
7.242000;7.334000;p
7.334000;7.384000;oy
7.384000;7.488000;n
7.488000;7.579000;aa
7.579000;7.621000;b
7.621000;7.714000;l
7.714000;7.768000;ey
7.768000;7.834000;m
7.834000;7.868000;ih
7.868000;7.988000;n
7.988000;8.061000;aa
8.061000;8.126786;n
8.126786;8.205000;iy
8.205000;8.257000;eh
8.257000;8.310990;n
8.310990;8.364000;m
8.364000;8.394000;eh
8.394000;8.492000;nx
8.492000;8.606000;ah
8.606000;8.699000;s
8.699000;8.749000;t
8.749000;8.841000;r
8.841000;9.000000;ey
9.000000;9.047679;sh
9.047679;9.105000;ah
9.105000;0.040898;n
0.040898;0.455284;SIL
0.455284;0.576000;VOCNOISE
0.576000;0.828000;SIL
0.828000;0.983000;ah
0.983000;4.451000;m
4.451000;4.632000;SIL
4.632000;4.676000;ae
4.676000;4.708000;n
4.708000;4.783000;n
4.783000;4.931175;ah
4.931175;4.989000;s
4.989000;5.018000;ih
5.018000;5.112129;dx
5.112129;5.219386;ah
5.219386;5.291396;z
5.291396;5.375000;ah
5.375000;5.443000;n
5.443000;5.525000;z
5.525000;5.571000;ah
5.571000;5.684000;v
5.684000;5.718000;k
5.718000;5.832760;l
5.832760;5.889000;ah
5.889000;5.911000;m
5.911000;6.004000;b
6.004000;6.097000;ah
6.097000;6.149000;s
6.149000;6.233000;hh
6.233000;6.289000;ae
6.289000;6.375000;v
6.375000;6.434838;ah
6.434838;6.559000;n
6.559000;6.748000;t
6.748000;6.821000;ay
6.821000;6.941000;m
6.941000;7.056000;iy
7.056000;7.269000;n
7.269000;7.450000;ah
7.450000;7.545000;t
7.545000;7.608371;uw
7.608371;7.720936;y
7.720936;7.801643;ih
7.801643;7.917000;r
7.917000;7.980000;z
7.980000;8.056000;ah
8.056000;8.374000;g
8.374000;8.452000;ow
8.452000;8.519000;ao
8.519000;8.597000;r
8.597000;8.702000;w
8.702000;8.787000;ah
8.787000;8.813016;z
8.813016;8.853794;ah
8.853794;9.020000;tq
9.020000;9.059000;th
9.059000;9.130000;r
9.130000;9.199000;iy
9.199000;9.253000;y
9.253000;9.329000;iy
9.329000;9.425423;r
9.425423;9.490413;z
9.490413;9.559000;ah
9.559000;9.692000;g
9.692000;9.766000;ow
9.766000;0.025000;n
0.025000;0.400314;aw
0.400314;0.462000;VOCNOISE
0.462000;0.553000;dh
0.553000;0.632000;ey
0.632000;0.698000;d
0.698000;0.832000;ih
0.832000;0.926000;f
0.926000;0.967990;iy
0.967990;1.053000;d
1.053000;1.114000;ih
1.114000;1.205000;d
1.205000;1.332000;ah
1.332000;1.490000;l
1.490000;1.562000;eh
1.562000;1.752000;v
1.752000;1.836380;iy
1.836380;1.923000;VOCNOISE
1.923000;1.999493;y
1.999493;2.148000;ih
2.148000;2.182000;sh
2.182000;2.234000;uh
2.234000;2.262000;d
2.262000;2.352000;n
2.352000;2.392000;eh
2.392000;2.498000;v
2.498000;2.605494;er
2.605494;2.680679;d
2.680679;2.812000;ih
2.812000;2.917000;f
2.917000;2.940242;iy
2.940242;3.025000;t
3.025000;3.132000;ah
3.132000;3.235000;s
3.235000;3.338000;k
3.338000;3.403000;uw
3.403000;3.462000;l
3.462000;3.562000;l
3.562000;3.622000;eh
3.622000;3.800000;v
3.800000;3.879804;iy
3.879804;3.943945;IVER
3.943945;3.996192;y
3.996192;4.045000;ih
4.045000;4.149000;n
4.149000;4.208000;ow
4.208000;4.302000;dh
4.302000;4.428000;ey
4.428000;4.552000;n
4.552000;4.597000;eh
4.597000;4.688000;v
4.688000;4.912000;er
4.912000;5.026000;ae
5.026000;5.092000;s
5.092000;5.179000;f
5.179000;5.280000;er
5.280000;5.338000;eh
5.338000;5.429000;k
5.429000;5.481000;sh
5.481000;5.552000;t
5.552000;5.632000;er
5.632000;5.742000;m
5.742000;5.801000;ah
5.801000;5.887000;n
5.887000;6.373386;iy
6.373386;6.464000;VOCNOISE
6.464000;6.608000;SIL
6.608000;6.785000;eh
6.785000;6.855000;ae
6.855000;6.915000;n
6.915000;7.142000;d
7.142000;7.402203;ah
7.402203;7.495765;VOCNOISE
7.495765;7.535000;SIL
7.535000;7.595000;dh
7.595000;7.705000;ey
7.705000;7.750000;hh
7.750000;7.783609;eh
7.783609;7.824387;d
7.824387;7.858000;d
7.858000;8.007040;ih
8.007040;8.078000;k
8.078000;8.134000;ah
8.134000;8.195000;tq
8.195000;8.340000;b
8.340000;8.458000;ae
8.458000;8.540000;k
8.540000;8.605000;aa
8.605000;8.695000;n
8.695000;8.731000;eh
8.731000;8.761000;v
8.761000;8.844000;r
8.844000;8.925000;iy
8.925000;9.024185;th
9.024185;9.091000;iy
9.091000;9.152466;ng
9.152466;9.199000;eh
9.199000;9.362000;n
9.362000;9.431000;ih
9.431000;9.548000;tq
9.548000;9.645000;ay
9.645000;9.710000;th
9.710000;9.737000;ih
9.737000;9.791000;ng
9.791000;9.844000;k
9.844000;9.864769;ih
9.864769;9.928000;t
9.928000;0.005000;jh
0.005000;0.079000;uh
0.079000;0.146000;s
0.146000;0.238000;s
0.238000;0.338000;eh
0.338000;0.437000;tq
0.437000;0.505000;p
0.505000;0.603000;iy
0.603000;0.654000;p
0.654000;0.727000;el
0.727000;0.877000;b
0.877000;0.967000;ae
0.967000;1.005000;k
1.005000;1.116000;n
1.116000;1.172000;aw
1.172000;1.270000;w
1.270000;1.395000;er
1.395000;1.435000;t
1.435000;1.515000;r
1.515000;1.565000;ay
1.565000;1.642000;ih
1.642000;1.715000;n
1.715000;1.787000;r
1.787000;1.841000;el
1.841000;1.906575;hh
1.906575;1.968000;aa
1.968000;2.000875;r
2.000875;2.039104;d
2.039104;2.079883;d
2.079883;2.175000;ih
2.175000;2.288000;k
2.288000;2.425000;eh
2.425000;2.537000;ch
2.537000;2.619000;ah
2.619000;2.936860;p
2.936860;3.012000;VOCNOISE
3.012000;3.052000;SIL
3.052000;3.098000;eh
3.098000;3.202538;n
3.202538;3.304000;ah
3.304000;3.434000;tq
3.434000;3.538000;s
3.538000;3.612000;ah
3.612000;3.734000;m
3.734000;3.895000;p
3.895000;3.942473;oy
3.942473;3.984476;n
3.984476;4.024000;tq
4.024000;4.121000;w
4.121000;4.216000;er
4.216000;4.324000;g
4.324000;4.402000;ow
4.402000;4.475000;ih
4.475000;4.619000;ng
4.619000;5.013000;t
5.013000;5.197000;uw
5.197000;5.251698;ah
5.251698;5.594638;m
5.594638;5.880422;SIL
5.880422;5.984000;VOCNOISE
5.984000;6.029000;SIL
6.029000;6.076298;y
6.076298;6.129000;ih
6.129000;6.391000;n
6.391000;6.522000;ow
6.522000;6.616000;hh
6.616000;6.667000;ae
6.667000;6.770000;f
6.770000;6.879000;t
6.879000;6.941000;p
6.941000;6.961618;uh
6.961618;7.064413;dx
7.064413;7.117510;ah
7.117510;7.264000;l
7.264000;7.317000;eh
7.317000;7.435000;v
7.435000;7.572000;iy
7.572000;7.619000;aa
7.619000;7.709652;n
7.709652;7.784000;ay
7.784000;7.975000;g
7.975000;8.032000;ih
8.032000;8.142000;n
8.142000;8.264000;eh
8.264000;8.355000;n
8.355000;8.553000;eh
8.553000;8.670000;ae
8.670000;8.830000;n
8.830000;9.270000;d
9.270000;9.867000;SIL
9.867000;0.596000;ah
0.596000;0.733000;SIL
0.733000;0.892000;hh
0.892000;0.955000;uw
0.955000;1.099000;n
1.099000;1.177000;ow
1.177000;1.221000;z
1.221000;1.320000;w
1.320000;1.456000;ah
1.456000;1.530000;s
1.530000;1.648565;hh
1.648565;1.705910;ae
1.705910;1.778546;p
1.778546;1.812103;ah
1.812103;2.072381;n
2.072381;2.174000;VOCNOISE
2.174000;2.204000;SIL
2.204000;2.246000;w
2.246000;2.374000;er
2.374000;2.462000;k
2.462000;2.544000;iy
2.544000;2.621000;p
2.621000;2.690000;ih
2.690000;2.746000;ng
2.746000;2.882000;r
2.882000;2.968529;ow
2.968529;3.043289;z
3.043289;3.184000;uh
3.184000;3.247000;s
3.247000;3.360000;m
3.360000;3.492000;ih
3.492000;3.540000;th
3.540000;3.626000;r
3.626000;3.683317;ay
3.683317;3.733689;tq
3.733689;3.874000;n
3.874000;3.944000;awn
3.944000;3.996000;b
3.996000;4.116000;ih
4.116000;4.234000;k
4.234000;4.329000;ah
4.329000;4.394000;zh
4.394000;4.529000;sh
4.529000;4.646000;iy
4.646000;4.982599;z
4.982599;5.062000;VOCNOISE
5.062000;5.181000;SIL
5.181000;5.346000;s
5.346000;5.461000;ow
5.461000;5.603000;g
5.603000;5.819000;uh
5.819000;5.873000;d
5.873000;5.990000;p
5.990000;6.232000;iy
6.232000;6.391000;aa
6.391000;6.484000;r
6.484000;6.585000;w
6.585000;6.646000;ih
6.646000;6.710000;dh
6.710000;6.893360;dh
6.893360;7.199000;ah
7.199000;7.291000;w
7.291000;7.389000;ih
7.389000;7.463000;dh
7.463000;7.713000;th
7.713000;7.861000;iy
7.861000;7.951000;b
7.951000;8.055000;ih
8.055000;8.090000;z
8.090000;8.141000;n
8.141000;8.241000;ih
8.241000;8.352000;s
8.352000;8.395000;k
8.395000;8.484997;ah
8.484997;8.507000;m
8.507000;8.601000;y
8.601000;8.639000;uw
8.639000;8.723000;n
8.723000;8.791000;ih
8.791000;8.921000;d
8.921000;9.292000;iy
9.292000;9.347000;b
9.347000;9.391467;ah
9.391467;9.452000;tq
9.452000;9.482000;dh
9.482000;9.562000;ah
9.562000;9.672000;b
9.672000;9.766000;ih
9.766000;9.798883;z
9.798883;9.872000;n
9.872000;9.964000;ah
9.964000;0.072000;s
0.072000;0.113000;k
0.113000;0.182000;ah
0.182000;0.210000;m
0.210000;0.262000;y
0.262000;0.302000;uw
0.302000;0.390000;n
0.390000;0.461000;ih
0.461000;0.576000;d
0.576000;0.649000;iy
0.649000;0.765000;en
0.765000;0.792000;k
0.792000;0.845000;l
0.845000;0.905000;ah
0.905000;0.937000;m
0.937000;1.000000;b
1.000000;1.094000;ah
1.094000;1.165000;s
1.165000;1.266441;d
1.266441;1.357000;ah
1.357000;1.451114;z
1.451114;1.507108;ah
1.507108;1.592000;tq
1.592000;1.634000;r
1.634000;1.699000;ih
1.699000;1.772000;l
1.772000;1.908000;iy
1.908000;1.949000;s
1.949000;2.082000;ah
2.082000;2.153000;p
2.153000;2.198000;ow
2.198000;2.284016;r
2.284016;2.321000;t
2.321000;2.381714;dh
2.381714;2.489000;ah
2.489000;2.612000;s
2.612000;2.799000;k
2.799000;2.942000;uw
2.942000;3.072000;l
3.072000;3.248000;s
3.248000;3.328000;ih
3.328000;3.442000;dh
3.442000;3.552000;ey
3.552000;3.832000;d
3.832000;3.932000;ow
3.932000;4.032000;n
4.032000;4.467000;t
4.467000;4.568000;SIL
4.568000;4.627000;ay
4.627000;4.751000;m
4.751000;4.843000;iy
4.843000;4.887000;n
4.887000;4.940000;w
4.940000;5.002000;iy
5.002000;5.045000;v
5.045000;5.157000;g
5.157000;5.226000;aa
5.226000;5.357000;tq
5.357000;5.441000;t
5.441000;5.519000;uw
5.519000;5.857000;n
5.857000;6.057000;uw
6.057000;6.384334;ah
6.384334;6.457000;VOCNOISE
6.457000;6.587000;SIL
6.587000;6.649000;s
6.649000;6.784000;t
6.784000;6.823000;ey
6.823000;6.908591;d
6.908591;6.997000;iy
6.997000;7.109000;ah
7.109000;7.219000;m
7.219000;7.288000;z
7.288000;7.348000;eh
7.348000;7.397000;n
7.397000;7.456000;w
7.456000;7.512336;iy
7.512336;7.597000;hh
7.597000;7.641000;ae
7.641000;7.684000;v
7.684000;7.740000;ah
7.740000;7.797000;n
7.797000;7.908635;g
7.908635;8.054000;aa
8.054000;8.099000;eh
8.099000;8.207000;n
8.207000;8.327000;iy
8.327000;8.392000;ih
8.392000;8.530000;ng
8.530000;8.560000;k
8.560000;8.635000;r
8.635000;8.775000;iy
8.775000;8.891000;s
8.891000;8.990000;en
8.990000;9.091000;s
9.091000;9.154000;k
9.154000;9.237000;uw
9.237000;9.347000;l
9.347000;9.436000;f
9.436000;9.487000;ah
9.487000;9.509000;n
9.509000;9.567000;d
9.567000;9.593000;ih
9.593000;0.008000;ng
0.008000;0.010000;SIL
